timestamp,corridor_id,actual_speed_kmph,free_flow_speed_kmph,actual_travel_time_sec,free_flow_travel_time_sec,congestion_index,rainfall_mm,temperature_c,day_of_week,is_weekend,is_holiday,road_type,wind_speed_mps,weather_code,functional_class,lanes,capacity_total,lag_15,lag_30,lag_60,rolling_1h_avg
2026-08-05T22:15:00Z,koth-002,47.781,50.000,82.878,79.200,1.046441,0.00,25.29,2,false,false,arterial,2.16,0,2,2,2400,1.054185,1.060400,1.068879,1.053099
2026-08-05T22:30:00Z,koth-002,49.000,50.000,80.816,79.200,1.020408,0.00,25.14,2,false,false,arterial,2.16,0,2,2,2400,1.046441,1.054185,1.028934,1.047490
2026-08-05T22:45:00Z,koth-002,47.280,50.000,83.756,79.200,1.057530,0.00,25.01,2,false,false,arterial,2.16,0,2,2,2400,1.020408,1.046441,1.060400,1.045359
2026-08-05T23:00:00Z,koth-002,49.000,50.000,80.816,79.200,1.020408,0.00,24.88,2,false,false,arterial,2.48,0,2,2,2400,1.057530,1.020408,1.054185,1.044641
2026-08-05T23:15:00Z,koth-002,44.307,50.000,89.376,79.200,1.128490,0.00,24.77,2,false,false,arterial,2.48,0,2,2,2400,1.020408,1.057530,1.046441,1.036197
2026-08-05T23:30:00Z,koth-002,46.936,50.000,84.370,79.200,1.065280,0.00,24.67,2,false,false,arterial,2.48,0,2,2,2400,1.128490,1.020408,1.020408,1.056709
2026-08-05T23:45:00Z,koth-002,47.553,50.000,83.276,79.200,1.051458,0.00,24.59,2,false,false,arterial,2.48,0,2,2,2400,1.065280,1.128490,1.057530,1.067927
2026-08-06T00:00:00Z,koth-002,48.124,50.000,82.287,79.200,1.038983,0.00,24.52,3,false,false,arterial,1.20,0,2,2,2400,1.051458,1.065280,1.020408,1.066409
2026-08-06T00:15:00Z,koth-002,47.303,50.000,83.716,79.200,1.057015,0.00,24.47,3,false,false,arterial,1.20,0,2,2,2400,1.038983,1.051458,1.128490,1.071053
2026-08-06T00:30:00Z,koth-002,49.000,50.000,80.816,79.200,1.020408,0.00,24.43,3,false,false,arterial,1.20,0,2,2,2400,1.057015,1.038983,1.065280,1.053184
2026-08-06T00:45:00Z,koth-002,48.822,50.000,81.111,79.200,1.024128,0.00,24.41,3,false,false,arterial,1.20,0,2,2,2400,1.020408,1.057015,1.051458,1.041966
2026-08-06T01:00:00Z,koth-002,47.129,50.000,84.025,79.200,1.060918,0.00,24.40,3,false,false,arterial,1.52,0,2,2,2400,1.024128,1.020408,1.038983,1.035134
2026-08-06T01:15:00Z,koth-002,46.159,50.000,85.790,79.200,1.083212,0.00,24.41,3,false,false,arterial,1.52,0,2,2,2400,1.060918,1.024128,1.057015,1.040617
2026-08-06T01:30:00Z,koth-002,48.367,50.000,81.874,79.200,1.033763,0.00,24.43,3,false,false,arterial,1.52,0,2,2,2400,1.083212,1.060918,1.020408,1.047167
2026-08-06T01:45:00Z,koth-002,48.572,50.000,81.528,79.200,1.029400,0.00,24.47,3,false,false,arterial,1.52,0,2,2,2400,1.033763,1.083212,1.024128,1.050505
2026-08-06T02:00:00Z,koth-002,46.249,50.000,85.623,79.200,1.081104,0.00,24.52,3,false,false,arterial,1.84,0,2,2,2400,1.029400,1.033763,1.060918,1.051823
2026-08-06T02:15:00Z,koth-002,47.102,50.000,84.073,79.200,1.061526,0.00,24.59,3,false,false,arterial,1.84,0,2,2,2400,1.081104,1.029400,1.083212,1.056870
2026-08-06T02:30:00Z,koth-002,46.880,50.000,84.471,79.200,1.066553,0.00,24.67,3,false,false,arterial,1.84,0,2,2,2400,1.061526,1.081104,1.033763,1.051448
2026-08-06T02:45:00Z,koth-002,49.000,50.000,80.816,79.200,1.020408,0.00,24.77,3,false,false,arterial,1.84,0,2,2,2400,1.066553,1.061526,1.029400,1.059646
2026-08-06T03:00:00Z,koth-002,49.000,50.000,80.816,79.200,1.020408,0.00,24.88,3,false,false,arterial,2.16,0,2,2,2400,1.020408,1.066553,1.081104,1.057398
2026-08-06T03:15:00Z,koth-002,48.931,50.000,80.930,79.200,1.021847,0.00,25.01,3,false,false,arterial,2.16,0,2,2,2400,1.020408,1.020408,1.061526,1.042224
2026-08-06T03:30:00Z,koth-002,48.238,50.000,82.093,79.200,1.036527,0.00,25.14,3,false,false,arterial,2.16,0,2,2,2400,1.021847,1.020408,1.066553,1.032304
2026-08-06T03:45:00Z,koth-002,45.789,50.000,86.484,79.200,1.091965,0.00,25.29,3,false,false,arterial,2.16,0,2,2,2400,1.036527,1.021847,1.020408,1.024798
2026-08-06T04:00:00Z,koth-002,47.128,50.000,84.026,79.200,1.060940,0.00,25.45,3,false,false,arterial,2.48,0,2,2,2400,1.091965,1.036527,1.020408,1.042687
2026-08-06T04:15:00Z,koth-002,44.942,50.000,88.114,79.200,1.112545,0.00,25.63,3,false,false,arterial,2.48,0,2,2,2400,1.060940,1.091965,1.021847,1.052820
2026-08-06T04:30:00Z,koth-002,48.691,50.000,81.329,79.200,1.026884,0.00,25.81,3,false,false,arterial,2.48,0,2,2,2400,1.112545,1.060940,1.036527,1.075495
2026-08-06T04:45:00Z,koth-002,48.118,50.000,82.298,79.200,1.039112,0.00,26.00,3,false,false,arterial,2.48,0,2,2,2400,1.026884,1.112545,1.091965,1.073084
2026-08-06T05:00:00Z,koth-002,46.186,50.000,85.740,79.200,1.082579,0.00,26.20,3,false,false,arterial,2.80,0,2,2,2400,1.039112,1.026884,1.060940,1.059870
2026-08-06T05:15:00Z,koth-002,49.000,50.000,80.816,79.200,1.020408,0.00,26.41,3,false,false,arterial,2.80,0,2,2,2400,1.082579,1.039112,1.112545,1.065280
2026-08-06T05:30:00Z,koth-002,48.538,50.000,81.586,79.200,1.030121,0.00,26.62,3,false,false,arterial,2.80,0,2,2,2400,1.020408,1.082579,1.026884,1.042246
2026-08-06T05:45:00Z,koth-002,45.283,50.000,87.450,79.200,1.104167,0.00,26.84,3,false,false,arterial,2.80,0,2,2,2400,1.030121,1.020408,1.039112,1.043055
2026-08-06T06:00:00Z,koth-002,47.623,50.000,83.153,79.200,1.049913,0.00,27.07,3,false,false,arterial,3.12,0,2,2,2400,1.104167,1.030121,1.082579,1.059319
2026-08-06T06:15:00Z,koth-002,46.252,50.000,85.618,79.200,1.081034,0.00,27.30,3,false,false,arterial,3.12,0,2,2,2400,1.049913,1.104167,1.020408,1.051152
2026-08-06T06:30:00Z,koth-002,45.399,50.000,87.227,79.200,1.101346,0.00,27.53,3,false,false,arterial,3.12,0,2,2,2400,1.081034,1.049913,1.030121,1.066309
2026-08-06T06:45:00Z,koth-002,42.934,50.000,92.235,79.200,1.164578,0.00,27.76,3,false,false,arterial,3.12,0,2,2,2400,1.101346,1.081034,1.104167,1.084115
2026-08-06T07:00:00Z,koth-002,41.381,50.000,95.696,79.200,1.208284,0.00,28.00,3,false,false,arterial,3.44,0,2,2,2400,1.164578,1.101346,1.049913,1.099218
2026-08-06T07:15:00Z,koth-002,37.003,50.000,107.018,79.200,1.351242,0.00,28.24,3,false,false,arterial,3.44,0,2,2,2400,1.208284,1.164578,1.081034,1.138811
2026-08-06T07:30:00Z,koth-002,33.719,50.000,117.441,79.200,1.482844,0.00,28.47,3,false,false,arterial,3.44,0,2,2,2400,1.351242,1.208284,1.101346,1.206362
2026-08-06T07:45:00Z,koth-002,34.745,50.000,113.973,79.200,1.439056,0.00,28.70,3,false,false,arterial,3.44,0,2,2,2400,1.482844,1.351242,1.164578,1.301737
2026-08-06T08:00:00Z,koth-002,26.839,50.000,147.546,79.200,1.862961,0.00,28.93,3,false,false,arterial,1.20,0,2,2,2400,1.439056,1.482844,1.208284,1.370356
2026-08-06T08:15:00Z,koth-002,26.144,50.000,151.469,79.200,1.912485,0.00,29.16,3,false,false,arterial,1.20,0,2,2,2400,1.862961,1.439056,1.351242,1.534025
2026-08-06T08:30:00Z,koth-002,25.443,50.000,155.642,79.200,1.965177,0.00,29.38,3,false,false,arterial,1.20,0,2,2,2400,1.912485,1.862961,1.482844,1.674336
2026-08-06T08:45:00Z,koth-002,22.698,50.000,174.465,79.200,2.202837,0.00,29.59,3,false,false,arterial,1.20,0,2,2,2400,1.965177,1.912485,1.439056,1.794920
2026-08-06T09:00:00Z,koth-002,25.943,50.000,152.642,79.200,1.927302,0.00,29.80,3,false,false,arterial,1.52,0,2,2,2400,2.202837,1.965177,1.862961,1.985865
2026-08-06T09:15:00Z,koth-002,24.480,50.000,161.765,79.200,2.042484,0.00,30.00,3,false,false,arterial,1.52,0,2,2,2400,1.927302,2.202837,1.912485,2.001950
2026-08-06T09:30:00Z,koth-002,28.870,50.000,137.167,79.200,1.731902,0.00,30.19,3,false,false,arterial,1.52,0,2,2,2400,2.042484,1.927302,1.965177,2.034450
2026-08-06T09:45:00Z,koth-002,34.608,50.000,114.424,79.200,1.444753,0.00,30.37,3,false,false,arterial,1.52,0,2,2,2400,1.731902,2.042484,2.202837,1.976131
2026-08-06T10:00:00Z,koth-002,34.003,50.000,116.460,79.200,1.470458,0.00,30.55,3,false,false,arterial,1.84,0,2,2,2400,1.444753,1.731902,1.927302,1.786610
2026-08-06T10:15:00Z,koth-002,38.432,50.000,103.039,79.200,1.300999,0.00,30.71,3,false,false,arterial,1.84,0,2,2,2400,1.470458,1.444753,2.042484,1.672399
2026-08-06T10:30:00Z,koth-002,41.430,50.000,95.583,79.200,1.206855,0.00,30.86,3,false,false,arterial,1.84,0,2,2,2400,1.300999,1.470458,1.731902,1.487028
2026-08-06T10:45:00Z,koth-002,42.594,50.000,92.971,79.200,1.173874,0.00,30.99,3,false,false,arterial,1.84,0,2,2,2400,1.206855,1.300999,1.444753,1.355766
2026-08-06T11:00:00Z,koth-002,44.387,50.000,89.215,79.200,1.126456,0.00,31.12,3,false,false,arterial,2.16,0,2,2,2400,1.173874,1.206855,1.470458,1.288047
2026-08-06T11:15:00Z,koth-002,47.486,50.000,83.393,79.200,1.052942,0.00,31.23,3,false,false,arterial,2.16,0,2,2,2400,1.126456,1.173874,1.300999,1.202046
2026-08-06T11:30:00Z,koth-002,45.688,50.000,86.675,79.200,1.094379,0.00,31.33,3,false,false,arterial,2.16,0,2,2,2400,1.052942,1.126456,1.206855,1.140032
2026-08-06T11:45:00Z,koth-002,46.192,50.000,85.729,79.200,1.082439,0.00,31.41,3,false,false,arterial,2.16,0,2,2,2400,1.094379,1.052942,1.173874,1.111913
2026-08-06T12:00:00Z,koth-002,46.376,50.000,85.389,79.200,1.078144,0.00,31.48,3,false,false,arterial,2.48,0,2,2,2400,1.082439,1.094379,1.126456,1.089054
2026-08-06T12:15:00Z,koth-002,46.332,50.000,85.470,79.200,1.079168,0.00,31.53,3,false,false,arterial,2.48,0,2,2,2400,1.078144,1.082439,1.052942,1.076976
2026-08-06T12:30:00Z,koth-002,47.244,50.000,83.820,79.200,1.058335,0.00,31.57,3,false,false,arterial,2.48,0,2,2,2400,1.079168,1.078144,1.094379,1.083532
2026-08-06T12:45:00Z,koth-002,47.896,50.000,82.679,79.200,1.043929,0.00,31.59,3,false,false,arterial,2.48,0,2,2,2400,1.058335,1.079168,1.082439,1.074521
2026-08-06T13:00:00Z,koth-002,48.070,50.000,82.380,79.200,1.040150,0.00,31.60,3,false,false,arterial,2.80,0,2,2,2400,1.043929,1.058335,1.078144,1.064894
2026-08-06T13:15:00Z,koth-002,46.979,50.000,84.293,79.200,1.064305,0.00,31.59,3,false,false,arterial,2.80,0,2,2,2400,1.040150,1.043929,1.079168,1.055395
2026-08-06T13:30:00Z,koth-002,48.086,50.000,82.352,79.200,1.039804,0.00,31.57,3,false,false,arterial,2.80,0,2,2,2400,1.064305,1.040150,1.058335,1.051680
2026-08-06T13:45:00Z,koth-002,46.223,50.000,85.672,79.200,1.081713,0.00,31.53,3,false,false,arterial,2.80,0,2,2,2400,1.039804,1.064305,1.043929,1.047047
2026-08-06T14:00:00Z,koth-002,47.017,50.000,84.225,79.200,1.063445,0.00,31.48,3,false,false,arterial,3.12,0,2,2,2400,1.081713,1.039804,1.040150,1.056493
2026-08-06T14:15:00Z,koth-002,46.248,50.000,85.625,79.200,1.081128,0.00,31.41,3,false,false,arterial,3.12,0,2,2,2400,1.063445,1.081713,1.064305,1.062317
2026-08-06T14:30:00Z,koth-002,45.372,50.000,87.278,79.200,1.102001,0.00,31.33,3,false,false,arterial,3.12,0,2,2,2400,1.081128,1.063445,1.039804,1.066522
2026-08-06T14:45:00Z,koth-002,44.468,50.000,89.053,79.200,1.124404,0.00,31.23,3,false,false,arterial,3.12,0,2,2,2400,1.102001,1.081128,1.081713,1.082072
2026-08-06T15:00:00Z,koth-002,44.497,50.000,88.995,79.200,1.123671,0.00,31.12,3,false,false,arterial,3.44,0,2,2,2400,1.124404,1.102001,1.063445,1.092745
2026-08-06T15:15:00Z,koth-002,44.142,50.000,89.710,79.200,1.132708,0.00,30.99,3,false,false,arterial,3.44,0,2,2,2400,1.123671,1.124404,1.081128,1.107801
2026-08-06T15:30:00Z,koth-002,41.116,50.000,96.313,79.200,1.216072,0.00,30.86,3,false,false,arterial,3.44,0,2,2,2400,1.132708,1.123671,1.102001,1.120696
2026-08-06T15:45:00Z,koth-002,39.283,50.000,100.807,79.200,1.272815,0.00,30.71,3,false,false,arterial,3.44,0,2,2,2400,1.216072,1.132708,1.124404,1.149214
2026-08-06T16:00:00Z,koth-002,35.949,50.000,110.156,79.200,1.390859,0.00,30.55,3,false,false,arterial,1.20,0,2,2,2400,1.272815,1.216072,1.123671,1.186317
2026-08-06T16:15:00Z,koth-002,30.645,50.000,129.222,79.200,1.631588,0.00,30.37,3,false,false,arterial,1.20,0,2,2,2400,1.390859,1.272815,1.132708,1.253114
2026-08-06T16:30:00Z,koth-002,34.023,50.000,116.392,79.200,1.469594,0.00,30.19,3,false,false,arterial,1.20,0,2,2,2400,1.631588,1.390859,1.216072,1.377833
2026-08-06T16:45:00Z,koth-002,27.669,50.000,143.120,79.200,1.807077,0.00,30.00,3,false,false,arterial,1.20,0,2,2,2400,1.469594,1.631588,1.272815,1.441214
2026-08-06T17:00:00Z,koth-002,24.640,50.000,160.714,79.200,2.029221,0.00,29.80,3,false,false,arterial,1.52,0,2,2,2400,1.807077,1.469594,1.390859,1.574779
2026-08-06T17:15:00Z,koth-002,23.263,50.000,170.227,79.200,2.149336,0.00,29.59,3,false,false,arterial,1.52,0,2,2,2400,2.029221,1.807077,1.631588,1.734370
2026-08-06T17:30:00Z,koth-002,20.868,50.000,189.764,79.200,2.396013,0.00,29.38,3,false,false,arterial,1.52,0,2,2,2400,2.149336,2.029221,1.469594,1.863807
2026-08-06T17:45:00Z,koth-002,19.101,50.000,207.319,79.200,2.617664,0.00,29.16,3,false,false,arterial,1.52,0,2,2,2400,2.396013,2.149336,1.807077,2.095412
2026-08-06T18:00:00Z,koth-002,19.032,50.000,208.071,79.200,2.627154,0.00,28.93,3,false,false,arterial,1.84,0,2,2,2400,2.617664,2.396013,2.029221,2.298058
2026-08-06T18:15:00Z,koth-002,23.042,50.000,171.860,79.200,2.169951,0.00,28.70,3,false,false,arterial,1.84,0,2,2,2400,2.627154,2.617664,2.149336,2.447542
2026-08-06T18:30:00Z,koth-002,27.610,50.000,143.426,79.200,1.810938,0.00,28.47,3,false,false,arterial,1.84,0,2,2,2400,2.169951,2.627154,2.396013,2.452695
2026-08-06T18:45:00Z,koth-002,28.758,50.000,137.701,79.200,1.738647,0.00,28.24,3,false,false,arterial,1.84,0,2,2,2400,1.810938,2.169951,2.617664,2.306427
2026-08-06T19:00:00Z,koth-002,31.697,50.000,124.933,79.200,1.577436,0.00,28.00,3,false,false,arterial,2.16,0,2,2,2400,1.738647,1.810938,2.627154,2.086672
2026-08-06T19:15:00Z,koth-002,34.232,50.000,115.681,79.200,1.460622,0.00,27.76,3,false,false,arterial,2.16,0,2,2,2400,1.577436,1.738647,2.169951,1.824243
2026-08-06T19:30:00Z,koth-002,38.403,50.000,103.117,79.200,1.301982,0.00,27.53,3,false,false,arterial,2.16,0,2,2,2400,1.460622,1.577436,1.810938,1.646911
2026-08-06T19:45:00Z,koth-002,40.573,50.000,97.602,79.200,1.232347,0.00,27.30,3,false,false,arterial,2.16,0,2,2,2400,1.301982,1.460622,1.738647,1.519672
2026-08-06T20:00:00Z,koth-002,41.207,50.000,96.100,79.200,1.213386,0.00,27.07,3,false,false,arterial,2.48,0,2,2,2400,1.232347,1.301982,1.577436,1.393097
2026-08-06T20:15:00Z,koth-002,44.576,50.000,88.837,79.200,1.121680,0.00,26.84,3,false,false,arterial,2.48,0,2,2,2400,1.213386,1.232347,1.460622,1.302084
2026-08-06T20:30:00Z,koth-002,44.607,50.000,88.775,79.200,1.120900,0.00,26.62,3,false,false,arterial,2.48,0,2,2,2400,1.121680,1.213386,1.301982,1.217349
2026-08-06T20:45:00Z,koth-002,46.248,50.000,85.625,79.200,1.081128,0.00,26.41,3,false,false,arterial,2.48,0,2,2,2400,1.120900,1.121680,1.232347,1.172078
2026-08-06T21:00:00Z,koth-002,45.381,50.000,87.261,79.200,1.101783,0.00,26.20,3,false,false,arterial,2.80,0,2,2,2400,1.081128,1.120900,1.213386,1.134274
2026-08-06T21:15:00Z,koth-002,46.012,50.000,86.065,79.200,1.086673,0.00,26.00,3,false,false,arterial,2.80,0,2,2,2400,1.101783,1.081128,1.121680,1.106373
2026-08-06T21:30:00Z,koth-002,46.409,50.000,85.328,79.200,1.077377,0.00,25.81,3,false,false,arterial,2.80,0,2,2,2400,1.086673,1.101783,1.120900,1.097621
2026-08-06T21:45:00Z,koth-002,48.501,50.000,81.648,79.200,1.030907,0.00,25.63,3,false,false,arterial,2.80,0,2,2,2400,1.077377,1.086673,1.081128,1.086740
2026-08-06T22:00:00Z,koth-002,46.394,50.000,85.356,79.200,1.077726,0.00,25.45,3,false,false,arterial,3.12,0,2,2,2400,1.030907,1.077377,1.101783,1.074185
2026-08-06T22:15:00Z,koth-002,46.395,50.000,85.354,79.200,1.077702,0.00,25.29,3,false,false,arterial,3.12,0,2,2,2400,1.077726,1.030907,1.086673,1.068171
2026-08-06T22:30:00Z,koth-002,46.578,50.000,85.019,79.200,1.073468,0.00,25.14,3,false,false,arterial,3.12,0,2,2,2400,1.077702,1.077726,1.077377,1.065928
2026-08-06T22:45:00Z,koth-002,46.682,50.000,84.829,79.200,1.071077,0.00,25.01,3,false,false,arterial,3.12,0,2,2,2400,1.073468,1.077702,1.030907,1.064951
2026-08-06T23:00:00Z,koth-002,49.000,50.000,80.816,79.200,1.020408,0.00,24.88,3,false,false,arterial,3.44,0,2,2,2400,1.071077,1.073468,1.077726,1.074993
2026-08-06T23:15:00Z,koth-002,47.486,50.000,83.393,79.200,1.052942,0.00,24.77,3,false,false,arterial,3.44,0,2,2,2400,1.020408,1.071077,1.077702,1.060664
2026-08-06T23:30:00Z,koth-002,45.315,50.000,87.388,79.200,1.103387,0.00,24.67,3,false,false,arterial,3.44,0,2,2,2400,1.052942,1.020408,1.073468,1.054474
2026-08-06T23:45:00Z,koth-002,46.927,50.000,84.386,79.200,1.065485,0.00,24.59,3,false,false,arterial,3.44,0,2,2,2400,1.103387,1.052942,1.071077,1.061954
2026-08-07T00:00:00Z,koth-002,47.054,50.000,84.159,79.200,1.062609,0.00,24.52,4,false,false,arterial,2.16,0,2,2,2400,1.065485,1.103387,1.020408,1.060556
2026-08-07T00:15:00Z,koth-002,45.978,50.000,86.128,79.200,1.087477,0.00,24.47,4,false,false,arterial,2.16,0,2,2,2400,1.062609,1.065485,1.052942,1.071106
2026-08-07T00:30:00Z,koth-002,46.299,50.000,85.531,79.200,1.079937,0.00,24.43,4,false,false,arterial,2.16,0,2,2,2400,1.087477,1.062609,1.103387,1.079739
2026-08-07T00:45:00Z,koth-002,46.940,50.000,84.363,79.200,1.065190,0.00,24.41,4,false,false,arterial,2.16,0,2,2,2400,1.079937,1.087477,1.065485,1.073877
2026-08-07T01:00:00Z,koth-002,46.712,50.000,84.775,79.200,1.070389,0.00,24.40,4,false,false,arterial,2.48,0,2,2,2400,1.065190,1.079937,1.062609,1.073803
2026-08-07T01:15:00Z,koth-002,47.772,50.000,82.894,79.200,1.046638,0.00,24.41,4,false,false,arterial,2.48,0,2,2,2400,1.070389,1.065190,1.087477,1.075748
2026-08-07T01:30:00Z,koth-002,45.301,50.000,87.415,79.200,1.103728,0.00,24.43,4,false,false,arterial,2.48,0,2,2,2400,1.046638,1.070389,1.079937,1.065538
2026-08-07T01:45:00Z,koth-002,47.757,50.000,82.920,79.200,1.046967,0.00,24.47,4,false,false,arterial,2.48,0,2,2,2400,1.103728,1.046638,1.065190,1.071486
2026-08-07T02:00:00Z,koth-002,47.168,50.000,83.955,79.200,1.060041,0.00,24.52,4,false,false,arterial,2.80,0,2,2,2400,1.046967,1.103728,1.070389,1.066931
2026-08-07T02:15:00Z,koth-002,48.797,50.000,81.153,79.200,1.024653,0.00,24.59,4,false,false,arterial,2.80,0,2,2,2400,1.060041,1.046967,1.046638,1.064344
2026-08-07T02:30:00Z,koth-002,47.141,50.000,84.003,79.200,1.060648,0.00,24.67,4,false,false,arterial,2.80,0,2,2,2400,1.024653,1.060041,1.103728,1.058847
2026-08-07T02:45:00Z,koth-002,44.664,50.000,88.662,79.200,1.119470,0.00,24.77,4,false,false,arterial,2.80,0,2,2,2400,1.060648,1.024653,1.046967,1.048077
2026-08-07T03:00:00Z,koth-002,47.131,50.000,84.021,79.200,1.060873,0.00,24.88,4,false,false,arterial,3.12,0,2,2,2400,1.119470,1.060648,1.060041,1.066203
2026-08-07T03:15:00Z,koth-002,47.553,50.000,83.276,79.200,1.051458,0.00,25.01,4,false,false,arterial,3.12,0,2,2,2400,1.060873,1.119470,1.024653,1.066411
2026-08-07T03:30:00Z,koth-002,46.785,50.000,84.643,79.200,1.068719,0.00,25.14,4,false,false,arterial,3.12,0,2,2,2400,1.051458,1.060873,1.060648,1.073112
2026-08-07T03:45:00Z,koth-002,45.501,50.000,87.031,79.200,1.098877,0.00,25.29,4,false,false,arterial,3.12,0,2,2,2400,1.068719,1.051458,1.119470,1.075130
2026-08-07T04:00:00Z,koth-002,46.991,50.000,84.271,79.200,1.064034,0.00,25.45,4,false,false,arterial,3.44,0,2,2,2400,1.098877,1.068719,1.060873,1.069982
2026-08-07T04:15:00Z,koth-002,45.009,50.000,87.982,79.200,1.110889,0.00,25.63,4,false,false,arterial,3.44,0,2,2,2400,1.064034,1.098877,1.051458,1.070772
2026-08-07T04:30:00Z,koth-002,48.201,50.000,82.156,79.200,1.037323,0.00,25.81,4,false,false,arterial,3.44,0,2,2,2400,1.110889,1.064034,1.068719,1.085630
2026-08-07T04:45:00Z,koth-002,47.083,50.000,84.107,79.200,1.061954,0.00,26.00,4,false,false,arterial,3.44,0,2,2,2400,1.037323,1.110889,1.098877,1.077781
2026-08-07T05:00:00Z,koth-002,47.389,50.000,83.564,79.200,1.055097,0.00,26.20,4,false,false,arterial,1.20,0,2,2,2400,1.061954,1.037323,1.064034,1.068550
2026-08-07T05:15:00Z,koth-002,45.597,50.000,86.848,79.200,1.096563,0.00,26.41,4,false,false,arterial,1.20,0,2,2,2400,1.055097,1.061954,1.110889,1.066316
2026-08-07T05:30:00Z,koth-002,46.808,50.000,84.601,79.200,1.068193,0.00,26.62,4,false,false,arterial,1.20,0,2,2,2400,1.096563,1.055097,1.037323,1.062734
2026-08-07T05:45:00Z,koth-002,47.576,50.000,83.235,79.200,1.050950,0.00,26.84,4,false,false,arterial,1.20,0,2,2,2400,1.068193,1.096563,1.061954,1.070452
2026-08-07T06:00:00Z,koth-002,48.152,50.000,82.240,79.200,1.038378,0.00,27.07,4,false,false,arterial,1.52,0,2,2,2400,1.050950,1.068193,1.055097,1.067701
2026-08-07T06:15:00Z,koth-002,43.440,50.000,91.160,79.200,1.151013,0.00,27.30,4,false,false,arterial,1.52,0,2,2,2400,1.038378,1.050950,1.096563,1.063521
2026-08-07T06:30:00Z,koth-002,45.797,50.000,86.469,79.200,1.091775,0.00,27.53,4,false,false,arterial,1.52,0,2,2,2400,1.151013,1.038378,1.068193,1.077134
2026-08-07T06:45:00Z,koth-002,44.523,50.000,88.943,79.200,1.123015,0.00,27.76,4,false,false,arterial,1.52,0,2,2,2400,1.091775,1.151013,1.050950,1.083029
2026-08-07T07:00:00Z,koth-002,38.646,50.000,102.469,79.200,1.293795,0.40,27.90,4,false,false,arterial,1.84,61,2,2,2400,1.123015,1.091775,1.038378,1.101045
2026-08-07T07:15:00Z,koth-002,40.053,50.000,98.869,79.200,1.248346,0.40,28.14,4,false,false,arterial,1.84,61,2,2,2400,1.293795,1.123015,1.151013,1.164899
2026-08-07T07:30:00Z,koth-002,32.971,50.000,120.106,79.200,1.516484,0.40,28.37,4,false,false,arterial,1.84,61,2,2,2400,1.248346,1.293795,1.091775,1.189233
2026-08-07T07:45:00Z,koth-002,31.449,50.000,125.918,79.200,1.589876,0.40,28.60,4,false,false,arterial,1.84,61,2,2,2400,1.516484,1.248346,1.123015,1.295410
2026-08-07T08:00:00Z,koth-002,26.800,50.000,147.761,79.200,1.865672,0.40,28.83,4,false,false,arterial,2.16,61,2,2,2400,1.589876,1.516484,1.293795,1.412125
2026-08-07T08:15:00Z,koth-002,24.236,50.000,163.393,79.200,2.063047,0.40,29.06,4,false,false,arterial,2.16,61,2,2,2400,1.865672,1.589876,1.248346,1.555094
2026-08-07T08:30:00Z,koth-002,22.533,50.000,175.742,79.200,2.218968,0.40,29.28,4,false,false,arterial,2.16,61,2,2,2400,2.063047,1.865672,1.516484,1.758770
2026-08-07T08:45:00Z,koth-002,21.541,50.000,183.835,79.200,2.321155,0.40,29.49,4,false,false,arterial,2.16,61,2,2,2400,2.218968,2.063047,1.589876,1.934390
2026-08-07T09:00:00Z,koth-002,23.254,50.000,170.293,79.200,2.150168,0.40,29.70,4,false,false,arterial,2.48,61,2,2,2400,2.321155,2.218968,1.865672,2.117210
2026-08-07T09:15:00Z,koth-002,28.534,50.000,138.782,79.200,1.752296,0.00,30.00,4,false,false,arterial,2.48,0,2,2,2400,2.150168,2.321155,2.063047,2.188334
2026-08-07T09:30:00Z,koth-002,27.234,50.000,145.406,79.200,1.835940,0.00,30.19,4,false,false,arterial,2.48,0,2,2,2400,1.752296,2.150168,2.218968,2.110646
2026-08-07T09:45:00Z,koth-002,31.379,50.000,126.199,79.200,1.593422,0.00,30.37,4,false,false,arterial,2.48,0,2,2,2400,1.835940,1.752296,2.321155,2.014890
2026-08-07T10:00:00Z,koth-002,34.721,50.000,114.052,79.200,1.440051,0.00,30.55,4,false,false,arterial,2.80,0,2,2,2400,1.593422,1.835940,2.150168,1.832956
2026-08-07T10:15:00Z,koth-002,35.688,50.000,110.962,79.200,1.401031,0.00,30.71,4,false,false,arterial,2.80,0,2,2,2400,1.440051,1.593422,1.752296,1.655427
2026-08-07T10:30:00Z,koth-002,40.062,50.000,98.847,79.200,1.248065,0.00,30.86,4,false,false,arterial,2.80,0,2,2,2400,1.401031,1.440051,1.835940,1.567611
2026-08-07T10:45:00Z,koth-002,42.649,50.000,92.851,79.200,1.172360,0.00,30.99,4,false,false,arterial,2.80,0,2,2,2400,1.248065,1.401031,1.593422,1.420642
2026-08-07T11:00:00Z,koth-002,46.447,50.000,85.258,79.200,1.076496,0.00,31.12,4,false,false,arterial,3.12,0,2,2,2400,1.172360,1.248065,1.440051,1.315377
2026-08-07T11:15:00Z,koth-002,47.236,50.000,83.834,79.200,1.058515,0.00,31.23,4,false,false,arterial,3.12,0,2,2,2400,1.076496,1.172360,1.401031,1.224488
2026-08-07T11:30:00Z,koth-002,45.177,50.000,87.655,79.200,1.106758,0.00,31.33,4,false,false,arterial,3.12,0,2,2,2400,1.058515,1.076496,1.248065,1.138859
